district_id,zone_id,zone_code,zone_name,original_district_area_sq_km,dominant_overlap_area_sq_km,dominant_overlap_share,assignment_method,area_method,area_units,working_crs,share_basis,tie_candidate_count,tie_break_applied,district_intersection_sum_sq_m,district_uncovered_area_sq_m,district_uncovered_frac
Jomoro,coastal_zone,CZ,Coastal Zone,1493.37614765682,1493.37614554654,0.999999998586907,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1493376145.86201,1.79481434822083,1.20185015077211e-09
Juaben_Municipal,forest_zone,FZ,Forest Zone,171.247851018503,171.247851018503,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,171247851.018503,0,0
Juaboso,forest_zone,FZ,Forest Zone,1367.9393366704,1367.93933638958,0.999999999794717,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1367939336.54011,0.130287885665894,9.52439060514319e-11
Kadjebi,guinea_savannah,GS,Guinea Savannah,691.835422033424,691.835420741639,0.999999998132814,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,691835421.062196,0.971228718757629,1.4038435845089e-09
Karaga,guinea_savannah,GS,Guinea Savannah,3124.32205545642,3124.32205545642,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,3124322055.45642,0,0
Kasena_Nankana_East,sudan_savannah,SS,Sudan Savannah,767.545652044961,767.54565179935,0.999999999680004,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,767545651.918088,0.126872897148132,1.65296874277258e-10
Kasena_Nankana_West,sudan_savannah,SS,Sudan Savannah,873.199837112703,873.199836633715,0.999999999451456,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,873199836.633715,0.478988409042358,5.48543859818123e-10
Keta_Municipal,coastal_zone,CZ,Coastal Zone,518.668031314661,518.668030830208,0.999999999065967,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,518668030.830208,0.484453141689301,9.34033162717516e-10
Ketu_North,coastal_zone,CZ,Coastal Zone,425.178814846712,425.178814379178,0.999999998900382,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,425178814.379178,0.467534303665161,1.09961806030651e-09
Ketu_South,coastal_zone,CZ,Coastal Zone,278.926862764102,278.926862296081,0.999999998322068,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,278926862.296081,0.46802031993866,1.67793204032299e-09
Kintampo_North_Municipal,guinea_savannah,GS,Guinea Savannah,4888.88563479217,4888.88563354433,0.99999999974476,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,4888885634.79217,9.5367431640625e-07,1.95069876378237e-16
Kintampo_South,transition_zone,TZ,Transition Zone,1513.52420358892,1513.52420254146,0.999999999307935,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1513524203.58892,0,0
Komenda_Edina_Eguafo_Abirem_Municipal,coastal_zone,CZ,Coastal Zone,452.677194368394,452.677193908578,0.999999998984229,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,452677194.182708,0.185685694217682,4.10194497376355e-10
Korle_Klottey_Municipal,coastal_zone,CZ,Coastal Zone,9.79192570569011,9.79192568808007,0.999999998201576,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,9791925.68808007,0.0176100358366966,1.79842416762449e-09
Kpandai,guinea_savannah,GS,Guinea Savannah,1135.40774416182,1135.40774416182,0.999999999999998,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1135407744.16182,1.9073486328125e-06,1.67987988686878e-15
Kpando_Municipal,forest_zone,FZ,Forest Zone,314.669646011072,314.669646011072,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,314669646.011072,0,0
Kpone_Katamanso,coastal_zone,CZ,Coastal Zone,240.52624455948,240.526244373021,0.999999999224785,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,240526244.54111,0.0183704793453217,7.63761949510619e-11
Krachi_East_Municipal,guinea_savannah,GS,Guinea Savannah,2765.79094925012,2765.79094878264,0.999999999830975,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,2765790949.25012,0,0
Krachi_Nchumuru,guinea_savannah,GS,Guinea Savannah,1197.26821273137,1197.26821273137,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1197268212.73137,0,0
Krachi_West,guinea_savannah,GS,Guinea Savannah,930.807207112933,930.807207112932,0.999999999999999,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,930807207.112932,5.96046447753906e-07,6.40354353940439e-16
Krowor_Municipal,coastal_zone,CZ,Coastal Zone,18.1597539105341,18.1597538655514,0.999999997522944,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,18159753.8655514,0.0449827313423157,2.47705621804832e-09
Kumasi_Metropolitan,forest_zone,FZ,Forest Zone,21.643782647565,21.643782647565,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,21643782.647565,0,0
Kumbungu,guinea_savannah,GS,Guinea Savannah,1542.24859405977,1542.24859405976,0.999999999999998,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1542248594.05976,2.62260437011719e-06,1.70050689637105e-15
Kwabre_East,forest_zone,FZ,Forest Zone,123.054617647514,123.054617647514,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,123054617.647514,0,0
Kwadaso_Municipal,forest_zone,FZ,Forest Zone,64.1098445863005,64.1098445863005,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,64109844.5863005,0,0
Kwaebibirem,forest_zone,FZ,Forest Zone,803.958445371359,803.958445371359,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,803958445.371359,0,0
Kwahu_Afram_Plains_North,forest_zone,FZ,Forest Zone,2346.52171835035,2346.52171785904,0.999999999790623,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,2346521718.35036,0,0
Kwahu_Afram_Plains_South,forest_zone,FZ,Forest Zone,3100.42060707766,3100.42060701573,0.999999999980025,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,3100420607.07766,9.5367431640625e-07,3.07595141842754e-16
Kwahu_East,forest_zone,FZ,Forest Zone,624.162859185776,624.162859185776,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,624162859.185776,0,0
Kwahu_South,forest_zone,FZ,Forest Zone,796.777526262363,796.777526262363,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,796777526.262363,0,0
Kwahu_West,forest_zone,FZ,Forest Zone,401.135830847416,401.135830847416,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,401135830.847416,5.96046447753906e-08,1.48589680082862e-16
La_Dade_Kotopon,coastal_zone,CZ,Coastal Zone,36.166610934552,36.1666108840704,0.999999998604193,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,36166610.8840704,0.0504816174507141,1.39580724171438e-09
La_Nkwantanang_Madina,coastal_zone,CZ,Coastal Zone,71.0601310813598,71.0601310662801,0.999999999787789,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,71060131.0813598,1.49011611938477e-08,2.09697913120744e-16
Lambussie_Karni,sudan_savannah,SS,Sudan Savannah,810.804725361696,810.804724835425,0.999999999350927,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,810804725.270373,0.0913236141204834,1.12633302771816e-10
Lawra,sudan_savannah,SS,Sudan Savannah,526.681918933294,526.681918039018,0.999999998302058,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,526681918.430831,0.50246274471283,9.54015557873116e-10
Ledzokuku_Municipal,coastal_zone,CZ,Coastal Zone,29.1503999980438,29.1503999728421,0.99999999913546,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,29150399.9728421,0.0252016745507717,8.64539579301243e-10
Lower_Manya,forest_zone,FZ,Forest Zone,305.220407138892,305.220407126591,0.999999999959697,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,305220407.138893,0,0
Mampong_Municipal,forest_zone,FZ,Forest Zone,670.447351972465,670.447351531905,0.999999999342887,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,670447351.972464,3.57627868652344e-07,5.33416781497008e-16
Mamprugu_Moagduri,guinea_savannah,GS,Guinea Savannah,2122.53404379637,2122.53404244729,0.999999999364402,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,2122534043.79637,0,0
Mfantseman_Municipal,coastal_zone,CZ,Coastal Zone,300.711759388948,300.711759155372,0.999999999223256,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,300711759.155373,0.233575940132141,7.76743618562744e-10
Mion,guinea_savannah,GS,Guinea Savannah,2718.67484839806,2718.67484839806,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,2718674848.39806,0,0
Mpohor,coastal_zone,CZ,Coastal Zone,524.639761982652,524.639761757724,0.999999999571272,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,524639761.982652,5.96046447753906e-08,1.13610612642359e-16
Nabdam,sudan_savannah,SS,Sudan Savannah,245.225153731499,245.225153701271,0.999999999876734,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,245225153.701271,0.0302279889583588,1.23266265708843e-10
Nadowli_Kaleo,guinea_savannah,GS,Guinea Savannah,1130.8797898715,1130.87978946239,0.999999999638233,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1130879789.46239,0.409115314483643,3.61767287865432e-10
Nandom,sudan_savannah,SS,Sudan Savannah,404.018209067233,404.018208682905,0.999999999048735,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,404018208.682905,0.384328424930573,9.51265107129406e-10
Nanton,guinea_savannah,GS,Guinea Savannah,477.125420700609,477.125420700608,0.999999999999999,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,477125420.700608,2.98023223876953e-07,6.24622396851833e-16
Nanumba_North,guinea_savannah,GS,Guinea Savannah,2265.56535872557,2265.56535872557,0.999999999999998,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,2265565358.72557,4.76837158203125e-06,2.10471596578152e-15
Nanumba_South,guinea_savannah,GS,Guinea Savannah,1792.62758210789,1792.62758202141,0.999999999951761,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1792627582.02141,0.086475133895874,4.82393190638019e-11
New_Juaben_North_Municipal,forest_zone,FZ,Forest Zone,105.631617985358,105.631617985358,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,105631617.985358,0,0
New_Juaben_South_Municipal,forest_zone,FZ,Forest Zone,54.4257373919176,54.4257373919176,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,54425737.3919176,1.49011611938477e-08,2.73788870999486e-16
Ningo_Prampram,coastal_zone,CZ,Coastal Zone,623.703337053522,623.703336729181,0.999999999479977,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,623703336.729181,0.324340343475342,5.20023421724148e-10
Nkoranza_North,transition_zone,TZ,Transition Zone,1386.65840535875,1386.65840535875,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1386658405.35875,0,0
Nkoranza_South,transition_zone,TZ,Transition Zone,922.608830875034,922.608830875034,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,922608830.875034,0,0
Nkwanta_North,guinea_savannah,GS,Guinea Savannah,1100.63085124026,1100.63085112024,0.999999999890954,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1100630851.12024,0.120019912719727,1.09046473288007e-10
Nkwanta_South_Municipal,guinea_savannah,GS,Guinea Savannah,2740.45670844582,2740.45670710455,0.999999999510568,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,2740456707.10455,1.34126806259155,4.89432311941983e-10
North_Dayi,forest_zone,FZ,Forest Zone,464.262770904054,464.262770904054,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,464262770.904054,1.19209289550781e-07,2.56771158537322e-16
North_East_Gonja,guinea_savannah,GS,Guinea Savannah,6096.53605372854,6096.53605372854,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,6096536053.72854,0,0
North_Gonja,guinea_savannah,GS,Guinea Savannah,4846.13587262136,4846.13587262136,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,4846135872.62136,1.9073486328125e-06,3.93581336336074e-16
North_Tongu,forest_zone,FZ,Forest Zone,1134.0747232355,1134.07472202962,0.999999998936683,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1134074723.2355,4.76837158203125e-07,4.20463615345129e-16
Nsawam_Adoagyiri,forest_zone,FZ,Forest Zone,175.230795282962,175.230795001431,0.999999998393375,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,175230795.282961,1.19209289550781e-07,6.80298741772431e-16
Nzema_East,coastal_zone,CZ,Coastal Zone,1083.54821931463,1083.54821880415,0.999999999528875,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1083548219.10114,0.213497638702393,1.97035660154962e-10
Obuasi_East,forest_zone,FZ,Forest Zone,74.9920854956957,74.9920854956957,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,74992085.4956957,1.49011611938477e-08,1.98703117740377e-16
Obuasi_Municipal,forest_zone,FZ,Forest Zone,145.707090790234,145.707090790234,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,145707090.790234,5.96046447753906e-08,4.09071682456415e-16
Offinso_Municipal,forest_zone,FZ,Forest Zone,585.864684591597,585.864684036348,0.999999999052258,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,585864684.591597,2.38418579101562e-07,4.06951614207234e-16
Offinso_North,transition_zone,TZ,Transition Zone,946.134022697182,946.134022156019,0.999999999428027,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,946134022.697183,0,0
Oforikrom_Municipal,forest_zone,FZ,Forest Zone,45.3326027031784,45.3326027031785,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,45332602.7031785,0,0
Okaikwei_North_Municipal,coastal_zone,CZ,Coastal Zone,22.4942687089173,22.4942687089173,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,22494268.7089172,3.72529029846191e-09,1.65610642722745e-16
Okere,forest_zone,FZ,Forest Zone,307.204320329828,307.204320316355,0.999999999956142,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,307204320.329828,0,0
Old_Tafo_Municipal,forest_zone,FZ,Forest Zone,29.0704926909878,29.0704926909878,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,29070492.6909878,0,0
Prestea_Huni_Valley,forest_zone,FZ,Forest Zone,1808.52270033095,1808.52269965785,0.999999999627817,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1808522700.33095,0,0
Pru_East,guinea_savannah,GS,Guinea Savannah,1653.09534209356,1653.09534174685,0.99999999979027,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1653095342.09355,2.86102294921875e-06,1.73070655779322e-15
Pru_West,transition_zone,TZ,Transition Zone,1569.6220042672,1569.62200345057,0.99999999947973,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1569622004.2672,0,0
Pusiga,sudan_savannah,SS,Sudan Savannah,256.0702015353,256.070201097676,0.999999998291,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,256070201.097676,0.43762394785881,1.70899989625885e-09
Saboba,guinea_savannah,GS,Guinea Savannah,1755.37925517022,1755.3792541634,0.999999999426438,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1755379254.1634,1.0068187713623,5.73561962975731e-10
Sagnerigu,guinea_savannah,GS,Guinea Savannah,200.583884617541,200.583884617541,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,200583884.617541,0,0
Savelugu,guinea_savannah,GS,Guinea Savannah,1547.61071010475,1547.61071010476,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1547610710.10476,0,0
Sawla_Tuna_Kalba,guinea_savannah,GS,Guinea Savannah,4223.87485505744,4223.87485449658,0.999999999867216,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,4223874854.49658,0.560863494873047,1.32784117455918e-10
Sefwi_Akontombra,forest_zone,FZ,Forest Zone,1118.58412631348,1118.58412631348,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1118584126.31348,0,0
Sefwi_Wiawso,forest_zone,FZ,Forest Zone,1010.59256474469,1010.59256474469,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1010592564.74469,1.19209289550781e-07,1.17959792808191e-16
Sekondi_Takoradi_Metropolis,coastal_zone,CZ,Coastal Zone,86.5524164390761,86.5524162632644,0.999999997968726,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,86552416.2632644,0.17581170797348,2.03127440234131e-09
Sekyere_Afram_Plains_North,forest_zone,FZ,Forest Zone,3529.52171053062,3529.52170931656,0.999999999656028,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,3529521710.53061,4.29153442382812e-06,1.21589687662892e-15
Sekyere_Central,forest_zone,FZ,Forest Zone,1632.24849058054,1632.24849003353,0.999999999664876,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1632248490.58054,1.43051147460938e-06,8.76405451047829e-16
Sekyere_East,forest_zone,FZ,Forest Zone,239.168237756157,239.168237756157,0.999999999999999,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,239168237.756157,2.68220901489258e-07,1.1214737542312e-15
Sekyere_Kumawu,forest_zone,FZ,Forest Zone,576.747740937558,576.747740937558,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,576747740.937558,1.19209289550781e-07,2.06692252243581e-16
Sekyere_South,forest_zone,FZ,Forest Zone,416.606988873457,416.606988830171,0.9999999998961,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,416606988.873457,0,0
Sene_East,guinea_savannah,GS,Guinea Savannah,4400.7200784757,4400.72007719895,0.999999999709877,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,4400720078.4757,0,0
Sene_West,guinea_savannah,GS,Guinea Savannah,3266.7348675174,3266.73486635589,0.999999999644441,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,3266734867.5174,0,0
Shai_Osudoku,coastal_zone,CZ,Coastal Zone,971.286846178903,971.2868454645,0.999999999264477,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,971286846.178904,0,0
Shama,coastal_zone,CZ,Coastal Zone,193.829355998286,193.829355719166,0.999999998559969,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,193829355.85528,0.143005758523941,7.37792053156311e-10
Sissala_East,sudan_savannah,SS,Sudan Savannah,5093.57138147045,5093.57137972784,0.999999999657881,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,5093571381.11941,0.351038932800293,6.89180354038648e-11
Sissala_West,sudan_savannah,SS,Sudan Savannah,2048.88878832538,2048.8887875134,0.999999999603696,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,2048888787.8979,0.427481174468994,2.08640496694986e-10
South_Dayi,forest_zone,FZ,Forest Zone,359.271883612525,359.271883612525,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,359271883.612526,0,0
South_Tongu,coastal_zone,CZ,Coastal Zone,645.418895013973,645.418894984992,0.999999999955097,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,645418895.013973,8.34465026855469e-07,1.29290455129517e-15
Suaman,forest_zone,FZ,Forest Zone,399.551125026836,399.551124856575,0.999999999573869,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,399551124.856575,0.170261263847351,4.26131358874075e-10
Suame_Municipal,forest_zone,FZ,Forest Zone,27.6383658399205,27.6383658399205,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,27638365.8399205,0,0
Suhum_Municipal,forest_zone,FZ,Forest Zone,359.243263784396,359.243263784397,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,359243263.784397,0,0
Sunyani_Municipal,transition_zone,TZ,Transition Zone,506.306068313519,506.306068313519,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,506306068.313519,0,0
Sunyani_West,transition_zone,TZ,Transition Zone,1058.38640923369,1058.38640923368,0.999999999999999,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1058386409.23368,1.43051147460938e-06,1.35159660227036e-15
Tain,transition_zone,TZ,Transition Zone,1828.72208148811,1828.72208148812,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1828722081.48812,0,0
Talensi,sudan_savannah,SS,Sudan Savannah,839.215308924103,839.215307783351,0.999999998640692,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,839215308.924103,1.19209289550781e-07,1.42048516373719e-16
Tamale_Metropolitan,guinea_savannah,GS,Guinea Savannah,648.08786226215,648.08786226215,0.999999999999999,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,648087862.26215,5.96046447753906e-07,9.19700063002887e-16
Tano_North_Municipal,transition_zone,TZ,Transition Zone,837.157167946975,837.157167757858,0.999999999774096,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,837157167.946975,1.19209289550781e-07,1.42397740967956e-16
Tano_South_Municipal,transition_zone,TZ,Transition Zone,488.739031154206,488.739030926357,0.999999999533801,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,488739031.154207,0,0
Tarkwa_Nsuaem,coastal_zone,CZ,Coastal Zone,904.911538256627,904.911537481919,0.999999999143885,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,904911538.256627,1.19209289550781e-07,1.3173584876644e-16
Tatale_Sanguli,guinea_savannah,GS,Guinea Savannah,1092.84335420109,1092.84335241103,0.999999998362015,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1092843352.41103,1.79006052017212,1.63798454123439e-09
Techiman_Municipal,transition_zone,TZ,Transition Zone,648.782480722774,648.782480722774,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,648782480.722774,0,0
Techiman_North,transition_zone,TZ,Transition Zone,389.389183734803,389.389183734803,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,389389183.734803,0,0
Tema_Metropolitan,coastal_zone,CZ,Coastal Zone,42.6100453697404,42.6100452262007,0.999999996631319,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,42610045.2262007,0.143539659678936,3.36868122137394e-09
Tema_West_Municipal,coastal_zone,CZ,Coastal Zone,45.3364969762315,45.3364969601868,0.999999999646097,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,45336496.9601868,0.0160447061061859,3.53902643042704e-10
Tempane,sudan_savannah,SS,Sudan Savannah,386.391588331533,386.391587856451,0.999999998770464,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,386391587.856451,0.475082457065582,1.22953623063334e-09
Tolon,guinea_savannah,GS,Guinea Savannah,1354.44343268244,1354.44343268244,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1354443432.68244,0,0
Twifo_Atti_Morkwa,forest_zone,FZ,Forest Zone,956.06716970087,956.06716970087,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,956067169.70087,0,0
Twifo_Hemang_Lower_Denkyira,forest_zone,FZ,Forest Zone,575.815944168139,575.815943807163,0.999999999373106,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,575815944.168138,3.57627868652344e-07,6.21080177223985e-16
Upper_Denkyira_East_Municipal,forest_zone,FZ,Forest Zone,501.700956455247,501.700956455247,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,501700956.455247,0,0
Upper_Denkyira_West,forest_zone,FZ,Forest Zone,579.012135030566,579.012135030565,0.999999999999999,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,579012135.030566,4.76837158203125e-07,8.23535690107691e-16
Upper_Manya,forest_zone,FZ,Forest Zone,860.690845045201,860.690845045201,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,860690845.045201,1.19209289550781e-07,1.38504191414422e-16
Upper_West_Akim,forest_zone,FZ,Forest Zone,342.762804044222,342.76280376706,0.999999999191387,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,342762804.044222,1.19209289550781e-07,3.47789457153003e-16
Wa_East,guinea_savannah,GS,Guinea Savannah,4295.94499165336,4295.94499105657,0.999999999861081,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,4295944991.65336,1.9073486328125e-06,4.43988141495831e-16
Wa_Municipal,guinea_savannah,GS,Guinea Savannah,579.152729376837,579.152729376837,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,579152729.376837,1.19209289550781e-07,2.0583394241973e-16
Wa_West,guinea_savannah,GS,Guinea Savannah,1490.39808866492,1490.39808786314,0.999999999462033,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1490398087.86314,0.80178427696228,5.37966522541979e-10
Wassa_Amenfi_Central,forest_zone,FZ,Forest Zone,1844.10903365983,1844.10903335141,0.999999999832753,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1844109033.65983,0,0
Wassa_Amenfi_East,forest_zone,FZ,Forest Zone,1557.17176643699,1557.17176643698,0.999999999999999,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1557171766.43698,9.5367431640625e-07,6.12440025539625e-16
Wassa_Amenfi_West,forest_zone,FZ,Forest Zone,1447.89673296438,1447.89673270024,0.99999999981757,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1447896732.96438,0,0
Wassa_East,forest_zone,FZ,Forest Zone,1651.84381925648,1651.8438187438,0.999999999689632,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1651843819.25648,1.19209289550781e-06,7.21674096310382e-16
Weija_Gbawe_Municipal,coastal_zone,CZ,Coastal Zone,164.068816279349,164.068816109738,0.999999998966221,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,164068816.109738,0.16961082816124,1.0337785814975e-09
Wenchi_Municipal,transition_zone,TZ,Transition Zone,1144.46026082967,1144.46026082967,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,1144460260.82967,4.76837158203125e-07,4.16648069420467e-16
West_Akim,forest_zone,FZ,Forest Zone,475.965234322093,475.965234322094,1,max_intersection_share,projected,sq_m,EPSG:32630,intersection_over_district_area,1,False,475965234.322094,0,0
